"","PRE_POST","Station","FechayHora","Species","Grupo","Cuando","hora_redondeo","hora"
"1274","POST","E34","13/09/2019 18:45","Gato",1,2019-09-13 18:45:00,2019-09-13 19:00:00,19
"1275","POST","E34","13/09/2019 19:14","Gato",1,2019-09-13 19:14:00,2019-09-13 19:00:00,19
"1276","POST","E34","13/09/2019 19:49","Gato",1,2019-09-13 19:49:00,2019-09-13 20:00:00,20
"1277","POST","E34","13/09/2019 19:55","Gato",1,2019-09-13 19:55:00,2019-09-13 20:00:00,20
"1278","POST","E34","13/09/2019 20:00","Gato",1,2019-09-13 20:00:00,2019-09-13 20:00:00,20
"1279","POST","E34","13/09/2019 20:27","Gato",1,2019-09-13 20:27:00,2019-09-13 20:00:00,20
"1280","POST","E34","13/09/2019 20:55","Gato",1,2019-09-13 20:55:00,2019-09-13 21:00:00,21
"1281","POST","E34","13/09/2019 21:29","Gato",1,2019-09-13 21:29:00,2019-09-13 21:00:00,21
"1282","POST","E34","13/09/2019 21:48","Gato",1,2019-09-13 21:48:00,2019-09-13 22:00:00,22
"1283","POST","E34","13/09/2019 22:25","Gato",1,2019-09-13 22:25:00,2019-09-13 22:00:00,22
"1284","POST","E34","13/09/2019 22:51","Gato",1,2019-09-13 22:51:00,2019-09-13 23:00:00,23
"1285","POST","E34","13/09/2019 23:34","Gato",1,2019-09-13 23:34:00,2019-09-14 00:00:00,0
"1286","POST","E34","13/09/2019 23:38","Gato",1,2019-09-13 23:38:00,2019-09-14 00:00:00,0
"1287","POST","E34","13/09/2019 23:53","Gato",1,2019-09-13 23:53:00,2019-09-14 00:00:00,0
"1288","POST","E34","14/09/2019 0:45","Gato",1,2019-09-14 00:45:00,2019-09-14 01:00:00,1
"1289","POST","E34","14/09/2019 1:33","Gato",1,2019-09-14 01:33:00,2019-09-14 02:00:00,2
"1290","POST","E34","14/09/2019 2:36","Gato",1,2019-09-14 02:36:00,2019-09-14 03:00:00,3
"1291","POST","E34","14/09/2019 3:01","Gato",1,2019-09-14 03:01:00,2019-09-14 03:00:00,3
"1292","POST","E34","14/09/2019 5:29","Gato",1,2019-09-14 05:29:00,2019-09-14 05:00:00,5
"1293","POST","E34","14/09/2019 6:17","Gato",1,2019-09-14 06:17:00,2019-09-14 06:00:00,6
"1294","POST","E34","14/09/2019 6:28","Gato",1,2019-09-14 06:28:00,2019-09-14 06:00:00,6
"1295","POST","E34","14/09/2019 7:06","Gato",1,2019-09-14 07:06:00,2019-09-14 07:00:00,7
"1296","POST","E34","14/09/2019 8:02","Gato",1,2019-09-14 08:02:00,2019-09-14 08:00:00,8
"1297","POST","E34","14/09/2019 8:20","Gato",1,2019-09-14 08:20:00,2019-09-14 08:00:00,8
"1298","POST","E34","14/09/2019 8:37","Gato",1,2019-09-14 08:37:00,2019-09-14 09:00:00,9
"1299","POST","E34","14/09/2019 8:42","Gato",1,2019-09-14 08:42:00,2019-09-14 09:00:00,9
"1300","POST","E34","14/09/2019 9:29","Gato",1,2019-09-14 09:29:00,2019-09-14 09:00:00,9
"1301","POST","E34","14/09/2019 10:26","Gato",1,2019-09-14 10:26:00,2019-09-14 10:00:00,10
"1302","POST","E34","14/09/2019 11:55","Gato",1,2019-09-14 11:55:00,2019-09-14 12:00:00,12
"1303","POST","E34","14/09/2019 12:51","Gato",1,2019-09-14 12:51:00,2019-09-14 13:00:00,13
"1304","POST","E34","14/09/2019 13:05","Gato",1,2019-09-14 13:05:00,2019-09-14 13:00:00,13
"1305","POST","E34","14/09/2019 13:18","Gato",1,2019-09-14 13:18:00,2019-09-14 13:00:00,13
"1306","POST","E34","14/09/2019 14:08","Gato",1,2019-09-14 14:08:00,2019-09-14 14:00:00,14
"1307","POST","E34","14/09/2019 14:35","Gato",1,2019-09-14 14:35:00,2019-09-14 15:00:00,15
"1308","POST","E34","14/09/2019 14:41","Gato",1,2019-09-14 14:41:00,2019-09-14 15:00:00,15
"1309","POST","E34","14/09/2019 14:45","Gato",1,2019-09-14 14:45:00,2019-09-14 15:00:00,15
"1310","POST","E34","14/09/2019 15:31","Gato",1,2019-09-14 15:31:00,2019-09-14 16:00:00,16
"1311","POST","E34","14/09/2019 16:58","Gato",1,2019-09-14 16:58:00,2019-09-14 17:00:00,17
"1312","POST","E34","14/09/2019 18:12","Gato",1,2019-09-14 18:12:00,2019-09-14 18:00:00,18
"1313","POST","E34","14/09/2019 18:25","Gato",1,2019-09-14 18:25:00,2019-09-14 18:00:00,18
"1314","POST","E34","14/09/2019 19:08","Gato",1,2019-09-14 19:08:00,2019-09-14 19:00:00,19
"1315","POST","E34","14/09/2019 19:16","Gato",1,2019-09-14 19:16:00,2019-09-14 19:00:00,19
"1316","POST","E34","14/09/2019 19:18","Gato",1,2019-09-14 19:18:00,2019-09-14 19:00:00,19
"1317","POST","E34","14/09/2019 19:21","Gato",1,2019-09-14 19:21:00,2019-09-14 19:00:00,19
"1318","POST","E34","14/09/2019 19:38","Gato",1,2019-09-14 19:38:00,2019-09-14 20:00:00,20
"1319","POST","E34","14/09/2019 20:44","Gato",1,2019-09-14 20:44:00,2019-09-14 21:00:00,21
"1320","POST","E34","14/09/2019 20:56","Gato",1,2019-09-14 20:56:00,2019-09-14 21:00:00,21
"1321","POST","E34","14/09/2019 21:54","Gato",1,2019-09-14 21:54:00,2019-09-14 22:00:00,22
"1322","POST","E34","15/09/2019 0:18","Gato",1,2019-09-15 00:18:00,2019-09-15 00:00:00,0
"1323","POST","E34","15/09/2019 0:37","Gato",1,2019-09-15 00:37:00,2019-09-15 01:00:00,1
"1324","POST","E34","15/09/2019 0:57","Gato",1,2019-09-15 00:57:00,2019-09-15 01:00:00,1
"1325","POST","E34","15/09/2019 4:57","Gato",1,2019-09-15 04:57:00,2019-09-15 05:00:00,5
"1326","POST","E34","15/09/2019 6:14","Gato",1,2019-09-15 06:14:00,2019-09-15 06:00:00,6
