Column1;Station;Camera;Species;utm_y;utm_x;DateTimeOriginal;Date;Time;delta.time.secs;delta.time.mins;delta.time.hours;delta.time.days;Directory;FileName;metadata_Observador_gato;metadata_SP;n_images;metadata_Grupo;metadata_ID_gato;metadata_NegroINSUFICIENTE;HierarchicalSubject
122;E15;E15;Gato;6216787;384588;29/08/2019 17:49;29/08/2019;5:49:41 p. m.;174882;29147;486;2;CamarasIMG19/E15;08290277.JPG;Ian;Gato;5;NA;con dueño;NA;ID_gato|con dueño, SP|Gato, Observador_gato|Ian
123;E16;E16;Ave;6216853;384271;19/08/2019 17:58;19/08/2019;5:58:55 p. m.;0;0;0;0;CamarasIMG19/E16;08190036.JPG;Ian;Ave;2;NA;NA;NA;Observador_gato|Ian, SP|Ave
124;E17;E17;Ave;6217218;384600;26/08/2019 15:16;26/08/2019;3:16:28 p. m.;0;0;0;0;CamarasIMG19/E17;08260023.JPG;Ian;Ave;3;NA;NA;NA;Observador_gato|Ian, SP|Ave
125;E18;E18;Ave;6217131;384874;19/08/2019 8:52;19/08/2019;8:52:33 a. m.;0;0;0;0;CamarasIMG19/E18;08190022.JPG;NA;Ave;3;NA;NA;NA;SP, SP|Ave
126;E18;E18;Colilargo;6217131;384874;19/08/2019 22:30;19/08/2019;10:30:59 p. m.;0;0;0;0;CamarasIMG19/E18;08190037_v1.JPG;NA;Colilargo;3;NA;NA;NA;SP|Colilargo
127;E19;E19;Gato;6217161;384771;27/08/2019 20:29;27/08/2019;8:29:03 p. m.;0;0;0;0;CamarasIMG19/E19;08270148_v1.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
128;E19;E19;Gato;6217161;384771;29/08/2019 23:32;29/08/2019;11:32:59 p. m.;183834;30639;511;21;CamarasIMG19/E19;08290172_v1.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
129;E19;E19;Gato;6217161;384771;31/08/2019 5:13;31/08/2019;5:13:38 a. m.;106837;17806;297;12;CamarasIMG19/E19;08310175_v1.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
130;E20;E20;Gato;6217114;384764;02/09/2019 20:59;02/09/2019;8:59:02 p. m.;0;0;0;0;CamarasIMG19/E20;09020083.JPG;Ian;Gato;2;NA;con dueño;NA;ID_gato|con dueño, SP|Gato, Observador_gato|Ian
131;E20;E20;Gato;6217114;384764;04/09/2019 19:00;04/09/2019;7:00:41 p. m.;165698;27616;46;19;CamarasIMG19/E20;09040986.JPG;Ian;Gato;3;NA;con dueño;NA;ID_gato|con dueño, SP|Gato, Observador_gato|Ian
132;E20;E20;Gato;6217114;384764;05/09/2019 6:36;05/09/2019;6:36:51 a. m.;41768;6961;116;5;CamarasIMG19/E20;09050992.JPG;Ian;Gato;3;NA;con dueño;NA;ID_gato|con dueño, SP|Gato, Observador_gato|Ian
133;E20;E20;Gato;6217114;384764;05/09/2019 18:38;05/09/2019;6:38:43 p. m.;43310;7218;12;5;CamarasIMG19/E20;09050980.JPG;Ian;Gato;3;NA;con dueño;NA;ID_gato|con dueño, SP|Gato, Observador_gato|Ian
134;E20;E20;Gato;6217114;384764;06/09/2019 7:33;06/09/2019;7:33:21 a. m.;46476;7746;129;5;CamarasIMG19/E20;09060983.JPG;Ian;Gato;3;NA;con dueño;NA;ID_gato|con dueño, SP|Gato, Observador_gato|Ian
135;E20;E20;Gato;6217114;384764;06/09/2019 18:03;06/09/2019;6:03:24 p. m.;37801;630;105;4;CamarasIMG19/E20;09060119.JPG;Ian;Gato;2;NA;con dueño;NA;ID_gato|con dueño, SP|Gato, Observador_gato|Ian
136;E20;E20;Gato;6217114;384764;06/09/2019 20:09;06/09/2019;8:09:40 p. m.;7575;1262;21;1;CamarasIMG19/E20;09060122.JPG;Ian;Gato;2;NA;con dueño;NA;ID_gato|con dueño, SP|Gato, Observador_gato|Ian
137;E20;E20;Gato;6217114;384764;07/09/2019 7:16;07/09/2019;7:16:56 a. m.;40034;6672;111;5;CamarasIMG19/E20;09070125.JPG;Ian;Gato;3;NA;con dueño;NA;ID_gato|con dueño, SP|Gato, Observador_gato|Ian
138;E21;E21;Ave;6217007;384180;19/08/2019 17:23;19/08/2019;5:23:40 p. m.;0;0;0;0;CamarasIMG19/E21;08190031.JPG;Ian;Ave;3;NA;NA;NA;Observador_gato|Ian, SP|Ave
139;E22;E22;Gato;6216991;384214;27/08/2019 0:37;27/08/2019;12:37:26 a. m.;0;0;0;0;CamarasIMG19/E22;08270067.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
140;E22;E22;Gato;6216991;384214;27/08/2019 22:11;27/08/2019;10:11:56 p. m.;77667;12945;216;9;CamarasIMG19/E22;08270079.JPG;Ian;Gato;6;NA;mutante;NA;SP|Gato, ID_gato|mutante, Observador_gato|Ian
141;E23;E23;Ave;6217085;384230;26/08/2019 14:24;26/08/2019;2:24:03 p. m.;0;0;0;0;CamarasIMG19/E23;08260034.JPG;Ian;Ave;3;NA;NA;NA;Observador_gato|Ian, SP|Ave
142;E23;E23;Gato;6217085;384230;28/08/2019 6:55;28/08/2019;6:55:41 a. m.;0;0;0;0;CamarasIMG19/E23;08280082.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
143;E24;E24;Ave;6217144;384424;21/08/2019 9:14;21/08/2019;9:14:15 a. m.;0;0;0;0;CamarasIMG19/E24;08210040.JPG;Ian;Ave;3;NA;NA;NA;Observador_gato|Ian, SP|Ave
144;E24;E24;Colilargo;6217144;384424;20/08/2019 20:16;20/08/2019;8:16:30 p. m.;0;0;0;0;CamarasIMG19/E24;08200034_v1.JPG;NA;Colilargo;2;NA;NA;NA;SP|Colilargo
145;E24;E24;Colilargo;6217144;384424;22/08/2019 20:09;22/08/2019;8:09:50 p. m.;172398;28733;479;2;CamarasIMG19/E24;08220049_v1.JPG;NA;Colilargo;3;NA;NA;NA;SP|Colilargo
146;E25;E25;Ave;6217647;384510;02/09/2019 11:43;02/09/2019;11:43:45 a. m.;0;0;0;0;CamarasIMG19/E25;09020022.JPG;Ian;Ave;3;NA;NA;NA;Observador_gato|Ian, SP|Ave
147;E25;E25;Carpincho;6217647;384510;03/09/2019 2:31;03/09/2019;2:31:57 a. m.;0;0;0;0;CamarasIMG19/E25;09030037.JPG;NA;Carpincho;3;NA;NA;NA;SP|Carpincho
148;E25;E25;Carpincho;6217647;384510;03/09/2019 2:39;03/09/2019;2:39:22 a. m.;443;74;1;0;CamarasIMG19/E25;09030040.JPG;NA;Carpincho;3;NA;NA;NA;SP|Carpincho
149;E25;E25;Carpincho;6217647;384510;04/09/2019 23:48;04/09/2019;11:48:26 p. m.;162542;2709;451;19;CamarasIMG19/E25;09040073.JPG;NA;Carpincho;17;NA;NA;NA;SP|Carpincho
150;E25;E25;Carpincho;6217647;384510;06/09/2019 4:27;06/09/2019;4:27:10 a. m.;103037;17173;286;12;CamarasIMG19/E25;09060121.JPG;NA;Carpincho;30;NA;NA;NA;SP|Carpincho
151;E26;E26;Ave;6217427;384649;19/08/2019 9:17;19/08/2019;9:17:38 a. m.;0;0;0;0;CamarasIMG19/E26;08190037.JPG;Ian;Ave;2;NA;NA;NA;Observador_gato|Ian, SP|Ave
152;E27;E27;Ave;6217568;384846;26/08/2019 17:49;26/08/2019;5:49:30 p. m.;0;0;0;0;CamarasIMG19/E27;08260022.JPG;Ian;Ave;2;NA;NA;NA;Observador_gato|Ian, SP|Ave
153;E27;E27;Gato;6217568;384846;28/08/2019 4:20;28/08/2019;4:20:15 a. m.;0;0;0;0;CamarasIMG19/E27;08280025.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
154;E27;E27;Gato;6217568;384846;28/08/2019 7:15;28/08/2019;7:15:20 a. m.;10503;1751;29;1;CamarasIMG19/E27;08280028.JPG;Ian;Gato;3;NA;mutante;NA;SP|Gato, Observador_gato|Ian, ID_gato|mutante
155;E27;E27;Gato;6217568;384846;28/08/2019 20:59;28/08/2019;8:59:57 p. m.;49475;8246;137;6;CamarasIMG19/E27;08280031.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
156;E28;E28;Ave;6217559;385005;19/08/2019 11:37;19/08/2019;11:37:22 a. m.;0;0;0;0;CamarasIMG19/E28;08190031.JPG;Ian;Ave;3;NA;NA;NA;Observador_gato|Ian, SP|Ave
157;E28;E28;Carpincho;6217559;385005;21/08/2019 6:41;21/08/2019;6:41:43 a. m.;0;0;0;0;CamarasIMG19/E28;08210079.JPG;NA;Carpincho;3;NA;NA;NA;SP|Carpincho
158;E28;E28;Gato;6217559;385005;19/08/2019 20:07;19/08/2019;8:07:18 p. m.;0;0;0;0;CamarasIMG19/E28;08190046.JPG;Ian;Gato;9;NA;NA;NA;SP|Gato, Observador_gato|Ian
159;E29;E29;Ave;6217491;385037;02/09/2019 10:34;02/09/2019;10:34:38 a. m.;0;0;0;0;CamarasIMG19/E29;09020022.JPG;Ian;Ave;3;NA;NA;NA;Observador_gato|Ian, SP|Ave
160;E29;E29;Carpincho;6217491;385037;03/09/2019 4:21;03/09/2019;4:21:45 a. m.;0;0;0;0;CamarasIMG19/E29;09030061.JPG;NA;Carpincho;23;NA;NA;NA;SP|Carpincho
161;E29;E29;Carpincho;6217491;385037;04/09/2019 3:07;04/09/2019;3:07:48 a. m.;81867;13645;227;9;CamarasIMG19/E29;09040118.JPG;NA;Carpincho;19;NA;NA;NA;SP|Carpincho
162;E29;E29;Carpincho;6217491;385037;04/09/2019 5:21;04/09/2019;5:21:58 a. m.;7889;1315;22;1;CamarasIMG19/E29;09040139.JPG;NA;Carpincho;6;NA;NA;NA;SP|Carpincho
163;E29;E29;Carpincho;6217491;385037;06/09/2019 2:35;06/09/2019;2:35:59 a. m.;162827;27138;452;19;CamarasIMG19/E29;09060193.JPG;NA;Carpincho;12;NA;NA;NA;SP|Carpincho
164;E29;E29;Colilargo;6217491;385037;07/09/2019 3:33;07/09/2019;3:33:15 a. m.;0;0;0;0;CamarasIMG19/E29;09070235_v1.JPG;NA;Colilargo;3;NA;NA;NA;SP|Colilargo
165;E30;E30;Ave;6216919;384957;26/08/2019 12:45;26/08/2019;12:45:53 p. m.;0;0;0;0;CamarasIMG19/E30;08260052.JPG;Ian;Ave;3;NA;NA;NA;Observador_gato|Ian, SP|Ave
166;E30;E30;Gato;6216919;384957;28/08/2019 18:34;28/08/2019;6:34:21 p. m.;0;0;0;0;CamarasIMG19/E30;08280079.JPG;Ian;Gato;12;NA;NA;NA;Observador_gato|Ian, SP|Gato
167;E30;E30;Gato;6216919;384957;31/08/2019 5:40;31/08/2019;5:40:22 a. m.;212720;35453;591;25;CamarasIMG19/E30;08310094.JPG;Ian;Gato;3;NA;NA;NA;Observador_gato|Ian, SP|Gato
168;E31;E31;Ave;6217025;385133;10/09/2019 11:14;10/09/2019;11:14:38 a. m.;0;0;0;0;CamarasIMG19/E31;09100028.JPG;Ian;Ave;3;NA;NA;NA;Observador_gato|Ian, SP|Ave
169;E31;E31;Colilargo;6217025;385133;14/09/2019 19:58;14/09/2019;7:58:48 p. m.;0;0;0;0;CamarasIMG19/E31;09140091_v1.JPG;NA;Colilargo;3;NA;NA;NA;SP|Colilargo
170;E31;E31;Gato;6217025;385133;11/09/2019 11:08;11/09/2019;11:08:57 a. m.;0;0;0;0;CamarasIMG19/E31;09110043.JPG;Ian;Gato;3;NA;mutante;NA;ID_gato|mutante, Observador_gato|Ian, SP|Gato
171;E31;E31;Gato;6217025;385133;12/09/2019 11:11;12/09/2019;11:11:49 a. m.;86570;14428;24;1;CamarasIMG19/E31;09120049.JPG;Ian;Gato;6;NA;NA;NA;Observador_gato|Ian, SP|Gato
172;E32;E32;Ave;6216394;384921;10/09/2019 16:45;10/09/2019;4:45:23 p. m.;0;0;0;0;CamarasIMG19/E32;09100040.JPG;Ian;Ave;3;NA;NA;NA;Observador_gato|Ian, SP|Ave
173;E32;E32;Gato;6216394;384921;11/09/2019 14:57;11/09/2019;2:57:21 p. m.;0;0;0;0;CamarasIMG19/E32;09110103.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
174;E33;E33;Gato;6216342;384334;10/09/2019 9:51;10/09/2019;9:51:49 a. m.;0;0;0;0;CamarasIMG19/E33;09100016.JPG;Ian;Gato;11;NA;NA;NA;SP|Gato, Observador_gato|Ian, Negro INSUFICIENTE|Negro CON MARCA
175;E33;E33;Gato;6216342;384334;10/09/2019 9:58;10/09/2019;9:58:10 a. m.;222;37;1;0;CamarasIMG19/E33;09100028.JPG;Ian;Gato;5;NA;NA;NA;SP|Gato, Observador_gato|Ian, Negro INSUFICIENTE|Negro y marron SIN MARCA
176;E33;E33;Gato;6216342;384334;10/09/2019 10:08;10/09/2019;10:08:44 a. m.;620;103;2;0;CamarasIMG19/E33;09100034.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Negro INSUFICIENTE|Negro y marron CON MARCA, Observador_gato|Ian
177;E33;E33;Gato;6216342;384334;10/09/2019 10:10;10/09/2019;10:10:57 a. m.;131;22;0;0;CamarasIMG19/E33;09100037.JPG;Ian;Persona_&_Gato;6;NA;con dueño;NA;Observador_gato|Ian, SP|Persona, SP|Gato, ID_gato|con dueño
178;E33;E33;Gato;6216342;384334;10/09/2019 10:13;10/09/2019;10:13:49 a. m.;134;22;0;0;CamarasIMG19/E33;09100043.JPG;Ian;Gato;5;NA;NA;NA;SP|Gato, Negro INSUFICIENTE|Negro y marron CON MARCA, Observador_gato|Ian
179;E33;E33;Gato;6216342;384334;10/09/2019 10:17;10/09/2019;10:17:19 a. m.;161;27;0;0;CamarasIMG19/E33;09100049.JPG;Ian;Gato;2;NA;NA;NA;Observador_gato|Ian, SP|Gato
180;E33;E33;Gato;6216342;384334;10/09/2019 10:24;10/09/2019;10:24:53 a. m.;453;75;1;0;CamarasIMG19/E33;09100052.JPG;Ian;Gato;3;NA;con dueño;NA;Observador_gato|Ian, SP|Gato, ID_gato|con dueño
181;E33;E33;Gato;6216342;384334;10/09/2019 10:30;10/09/2019;10:30:52 a. m.;357;6;1;0;CamarasIMG19/E33;09100055.JPG;Ian;Gato;7;NA;NA;NA;SP|Gato, Negro INSUFICIENTE|Negro y marron CON MARCA, Observador_gato|Ian
182;E33;E33;Gato;6216342;384334;10/09/2019 10:44;10/09/2019;10:44:37 a. m.;664;111;2;0;CamarasIMG19/E33;09100067.JPG;Ian;Gato;8;2;con dueño;NA;SP|Gato, Grupo|2, ID_gato|con dueño, Observador_gato|Ian
183;E33;E33;Gato;6216342;384334;10/09/2019 10:48;10/09/2019;10:48:04 a. m.;132;22;0;0;CamarasIMG19/E33;09100076.JPG;Ian;Gato;8;NA;NA;NA;Negro INSUFICIENTE, SP|Gato, Observador_gato|Ian
184;E33;E33;Gato;6216342;384334;10/09/2019 10:52;10/09/2019;10:52:40 a. m.;152;25;0;0;CamarasIMG19/E33;09100085.JPG;Ian;Gato;8;NA;NA;NA;SP|Gato, Negro INSUFICIENTE|Negro y marron CON MARCA, Observador_gato|Ian
185;E33;E33;Gato;6216342;384334;10/09/2019 11:00;10/09/2019;11:00:54 a. m.;348;58;1;0;CamarasIMG19/E33;09100097.JPG;Ian;Gato;7;2;NA;NA;SP|Gato, Grupo|2, Observador_gato|Ian, Negro INSUFICIENTE|Negro CON MARCA, Negro INSUFICIENTE|Negro y marron SIN MARCA
186;E33;E33;Gato;6216342;384334;10/09/2019 11:19;10/09/2019;11:19:45 a. m.;1050;175;3;0;CamarasIMG19/E33;09100109.JPG;Ian;Gato;5;NA;NA;NA;SP|Gato, Observador_gato|Ian, Negro INSUFICIENTE|Negro CON MARCA
187;E33;E33;Gato;6216342;384334;10/09/2019 11:31;10/09/2019;11:31:01 a. m.;585;98;2;0;CamarasIMG19/E33;09100115.JPG;Ian;Gato;3;NA;NA;NA;Negro INSUFICIENTE|Negro SIN MARCA, SP|Gato, Observador_gato|Ian
188;E33;E33;Gato;6216342;384334;10/09/2019 11:34;10/09/2019;11:34:59 a. m.;236;39;1;0;CamarasIMG19/E33;09100118.JPG;Ian;Gato;15;2;NA;NA;SP|Gato, Grupo|2, Negro INSUFICIENTE|Negro y marron CON MARCA, Observador_gato|Ian
189;E33;E33;Gato;6216342;384334;10/09/2019 11:41;10/09/2019;11:41:52 a. m.;269;45;1;0;CamarasIMG19/E33;09100133.JPG;Ian;Gato;21;2;NA;NA;Negro INSUFICIENTE, SP|Gato, Grupo|2, Observador_gato|Ian
190;E33;E33;Gato;6216342;384334;10/09/2019 11:49;10/09/2019;11:49:59 a. m.;394;66;1;0;CamarasIMG19/E33;09100160.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian, Negro INSUFICIENTE|Negro CON MARCA
191;E33;E33;Gato;6216342;384334;10/09/2019 11:52;10/09/2019;11:52:20 a. m.;139;23;0;0;CamarasIMG19/E33;09100163.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
192;E33;E33;Gato;6216342;384334;10/09/2019 11:55;10/09/2019;11:55:01 a. m.;159;26;0;0;CamarasIMG19/E33;09100166.JPG;Ian;Gato;8;NA;NA;NA;Negro INSUFICIENTE, SP|Gato, Observador_gato|Ian
193;E33;E33;Gato;6216342;384334;10/09/2019 12:02;10/09/2019;12:02:21 p. m.;413;69;1;0;CamarasIMG19/E33;09100175.JPG;Ian;Gato;6;NA;NA;NA;SP|Gato, Observador_gato|Ian
194;E33;E33;Gato;6216342;384334;10/09/2019 12:06;10/09/2019;12:06:29 p. m.;135;22;0;0;CamarasIMG19/E33;09100181.JPG;Ian;Gato;8;NA;NA;NA;Negro INSUFICIENTE, SP|Gato, Observador_gato|Ian
195;E33;E33;Gato;6216342;384334;10/09/2019 12:12;10/09/2019;12:12:08 p. m.;225;38;1;0;CamarasIMG19/E33;09100190.JPG;Ian;Gato;14;NA;NA;NA;Negro INSUFICIENTE|Negro SIN MARCA, SP|Gato, Observador_gato|Ian
196;E33;E33;Gato;6216342;384334;10/09/2019 12:25;10/09/2019;12:25:59 p. m.;625;104;2;0;CamarasIMG19/E33;09100211.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
197;E33;E33;Gato;6216342;384334;10/09/2019 12:28;10/09/2019;12:28:09 p. m.;128;21;0;0;CamarasIMG19/E33;09100214.JPG;Ian;Gato;12;NA;NA;NA;SP|Gato, Observador_gato|Ian, Negro INSUFICIENTE|Negro y marron SIN MARCA
198;E33;E33;Gato;6216342;384334;10/09/2019 12:42;10/09/2019;12:42:39 p. m.;596;99;2;0;CamarasIMG19/E33;09100229.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian, Negro INSUFICIENTE|Negro y marron SIN MARCA
199;E33;E33;Gato;6216342;384334;10/09/2019 12:45;10/09/2019;12:45:39 p. m.;178;3;0;0;CamarasIMG19/E33;09100232.JPG;Ian;Gato_&_Persona;16;NA;con dueño;NA;SP|Gato, ID_gato|con dueño, SP|Persona, Observador_gato|Ian
200;E33;E33;Gato;6216342;384334;10/09/2019 12:54;10/09/2019;12:54:25 p. m.;221;37;1;0;CamarasIMG19/E33;09100250.JPG;Ian;Gato;5;2;NA;NA;SP|Gato, Grupo|2, Negro INSUFICIENTE, Observador_gato|Ian, Negro INSUFICIENTE|Negro CON MARCA
201;E33;E33;Gato;6216342;384334;10/09/2019 12:56;10/09/2019;12:56:39 p. m.;123;2;0;0;CamarasIMG19/E33;09100256.JPG;Ian;Gato;5;NA;NA;NA;Negro INSUFICIENTE, SP|Gato, Observador_gato|Ian
202;E33;E33;Gato;6216342;384334;10/09/2019 13:06;10/09/2019;1:06:17 p. m.;494;82;1;0;CamarasIMG19/E33;09100262.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
203;E33;E33;Gato;6216342;384334;10/09/2019 13:08;10/09/2019;1:08:39 p. m.;140;23;0;0;CamarasIMG19/E33;09100265.JPG;Ian;Gato;8;3;NA;NA;SP|Gato, Negro INSUFICIENTE, Grupo|3, Observador_gato|Ian, Negro INSUFICIENTE|Negro y marron SIN MARCA
204;E33;E33;Gato;6216342;384334;10/09/2019 13:14;10/09/2019;1:14:19 p. m.;192;32;1;0;CamarasIMG19/E33;09100274.JPG;Ian;Gato;11;NA;NA;NA;SP|Gato, Observador_gato|Ian
205;E33;E33;Gato;6216342;384334;10/09/2019 13:25;10/09/2019;1:25:42 p. m.;516;86;1;0;CamarasIMG19/E33;09100286.JPG;Ian;Gato;9;3;NA;NA;Negro INSUFICIENTE|Negro SIN MARCA, SP|Gato, Negro INSUFICIENTE, Grupo|3, Observador_gato|Ian, Negro INSUFICIENTE|Negro y marrón INSUFICIENTE
206;E33;E33;Gato;6216342;384334;10/09/2019 13:34;10/09/2019;1:34:51 p. m.;516;86;1;0;CamarasIMG19/E33;09100301.JPG;Ian;Gato;6;NA;NA;NA;Negro INSUFICIENTE, SP|Gato, Observador_gato|Ian
207;E33;E33;Gato;6216342;384334;10/09/2019 13:47;10/09/2019;1:47:22 p. m.;687;114;2;0;CamarasIMG19/E33;09100316.JPG;Ian;Gato;3;NA;NA;NA;Negro INSUFICIENTE, SP|Gato, Observador_gato|Ian
208;E33;E33;Gato;6216342;384334;10/09/2019 13:57;10/09/2019;1:57:39 p. m.;615;102;2;0;CamarasIMG19/E33;09100322.JPG;Ian;Gato;3;NA;NA;NA;Negro INSUFICIENTE, SP|Gato, Observador_gato|Ian
209;E33;E33;Gato;6216342;384334;10/09/2019 14:00;10/09/2019;2:00:01 p. m.;140;23;0;0;CamarasIMG19/E33;09100325.JPG;Ian;Gato;14;NA;NA;NA;SP|Gato, Observador_gato|Ian
210;E33;E33;Gato;6216342;384334;10/09/2019 14:07;10/09/2019;2:07:36 p. m.;229;38;1;0;CamarasIMG19/E33;09100349.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
211;E33;E33;Gato;6216342;384334;10/09/2019 14:11;10/09/2019;2:11:11 p. m.;213;35;1;0;CamarasIMG19/E33;09100352.JPG;Ian;Gato;8;3;NA;NA;SP|Gato, Grupo|3, Observador_gato|Ian
212;E33;E33;Gato;6216342;384334;10/09/2019 14:15;10/09/2019;2:15:02 p. m.;138;23;0;0;CamarasIMG19/E33;09100361.JPG;Ian;Gato;15;NA;NA;NA;SP|Gato, Observador_gato|Ian
213;E33;E33;Gato;6216342;384334;10/09/2019 14:24;10/09/2019;2:24:29 p. m.;373;62;1;0;CamarasIMG19/E33;09100385.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
214;E33;E33;Gato;6216342;384334;10/09/2019 14:28;10/09/2019;2:28:23 p. m.;233;39;1;0;CamarasIMG19/E33;09100391.JPG;Ian;Gato;5;NA;NA;NA;SP|Gato, Negro INSUFICIENTE|Negro y marron CON MARCA, Observador_gato|Ian
215;E33;E33;Gato;6216342;384334;10/09/2019 14:35;10/09/2019;2:35:56 p. m.;435;72;1;0;CamarasIMG19/E33;09100397.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
216;E33;E33;Gato;6216342;384334;10/09/2019 14:38;10/09/2019;2:38:27 p. m.;149;25;0;0;CamarasIMG19/E33;09100400.JPG;Ian;Gato;4;NA;NA;NA;SP|Gato, Observador_gato|Ian
217;E33;E33;Gato;6216342;384334;10/09/2019 14:50;10/09/2019;2:50:04 p. m.;632;105;2;0;CamarasIMG19/E33;09100406.JPG;Ian;Gato;9;2;NA;NA;Negro INSUFICIENTE|Negro SIN MARCA, SP|Gato, Grupo|2, Observador_gato|Ian
218;E33;E33;Gato;6216342;384334;10/09/2019 14:54;10/09/2019;2:54:12 p. m.;130;22;0;0;CamarasIMG19/E33;09100418.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
219;E33;E33;Gato;6216342;384334;10/09/2019 15:05;10/09/2019;3:05:56 p. m.;703;117;2;0;CamarasIMG19/E33;09100421.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
220;E33;E33;Gato;6216342;384334;10/09/2019 15:10;10/09/2019;3:10:43 p. m.;285;48;1;0;CamarasIMG19/E33;09100424.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
221;E33;E33;Gato;6216342;384334;10/09/2019 15:18;10/09/2019;3:18:04 p. m.;439;73;1;0;CamarasIMG19/E33;09100427.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
222;E33;E33;Gato;6216342;384334;10/09/2019 15:29;10/09/2019;3:29:27 p. m.;682;114;2;0;CamarasIMG19/E33;09100430.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
223;E33;E33;Gato;6216342;384334;10/09/2019 15:32;10/09/2019;3:32:02 p. m.;153;25;0;0;CamarasIMG19/E33;09100433.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
224;E33;E33;Gato;6216342;384334;10/09/2019 15:38;10/09/2019;3:38:04 p. m.;361;6;1;0;CamarasIMG19/E33;09100436.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
225;E33;E33;Gato;6216342;384334;10/09/2019 15:43;10/09/2019;3:43:19 p. m.;313;52;1;0;CamarasIMG19/E33;09100442.JPG;Ian;Gato;11;NA;NA;NA;SP|Gato, Observador_gato|Ian
226;E33;E33;Gato;6216342;384334;10/09/2019 15:56;10/09/2019;3:56:48 p. m.;550;92;2;0;CamarasIMG19/E33;09100454.JPG;Ian;Gato;6;NA;NA;NA;SP|Gato, Observador_gato|Ian
227;E33;E33;Gato;6216342;384334;10/09/2019 16:04;10/09/2019;4:04:38 p. m.;356;59;1;0;CamarasIMG19/E33;09100460.JPG;Ian;Gato;11;NA;NA;NA;SP|Gato, Observador_gato|Ian
228;E33;E33;Gato;6216342;384334;10/09/2019 16:20;10/09/2019;4:20:00 p. m.;765;128;2;0;CamarasIMG19/E33;09100472.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
229;E33;E33;Gato;6216342;384334;10/09/2019 16:55;10/09/2019;4:55:15 p. m.;2113;352;6;0;CamarasIMG19/E33;09100475.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
230;E33;E33;Gato;6216342;384334;10/09/2019 17:19;10/09/2019;5:19:48 p. m.;1471;245;4;0;CamarasIMG19/E33;09100478.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
231;E33;E33;Gato;6216342;384334;10/09/2019 17:34;10/09/2019;5:34:31 p. m.;881;147;2;0;CamarasIMG19/E33;09100484.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
232;E33;E33;Gato;6216342;384334;10/09/2019 17:36;10/09/2019;5:36:52 p. m.;139;23;0;0;CamarasIMG19/E33;09100487.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
233;E33;E33;Gato;6216342;384334;10/09/2019 17:44;10/09/2019;5:44:21 p. m.;448;75;1;0;CamarasIMG19/E33;09100490.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
234;E33;E33;Gato;6216342;384334;10/09/2019 17:47;10/09/2019;5:47:38 p. m.;195;32;1;0;CamarasIMG19/E33;09100493.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
235;E33;E33;Gato;6216342;384334;10/09/2019 17:50;10/09/2019;5:50:03 p. m.;143;24;0;0;CamarasIMG19/E33;09100496.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
